time,best_bid,best_offer,bid_quote_size,offer_quote_size,cbrt_price,sqrt_price,weighted_price,square_price,midpoint_price,update_type,order_id,side,update_price,quantity,trader_id
19947946,0,0,0,0,-nan,-nan,-nan,-nan,0,ORDER,6304147982743044356,1,99.72,8041
3392329074,99.68,99.71,428,17126,99.7034,99.706,99.7093,99.71,99.695,ORDER,16832894243671738737,1,99.56,9660
3392335868,99.68,99.71,428,17126,99.7034,99.706,99.7093,99.71,99.695,ORDER,7047930482481150084,1,99.61,3424
3392342687,99.68,99.71,428,17126,99.7034,99.706,99.7093,99.71,99.695,ORDER,8275495261392903435,0,99.97,331
3392349531,99.68,99.71,428,17126,99.7034,99.706,99.7093,99.71,99.695,ORDER,5911761139092330394,0,100.01,1487
3392356280,99.68,99.71,428,17126,99.7034,99.706,99.7093,99.71,99.695,ORDER,144083194850754929,0,100.02,2766
3392363023,99.68,99.71,428,17126,99.7034,99.706,99.7093,99.71,99.695,ORDER,10178093323412818433,0,100.03,3228
3392369708,99.68,99.71,428,17126,99.7034,99.706,99.7093,99.71,99.695,ORDER,305081247745164888,1,99.62,2428
3392376569,99.68,99.71,428,17126,99.7034,99.706,99.7093,99.71,99.695,ORDER,13719416268807931692,0,100.04,6079
3392383256,99.68,99.71,428,17126,99.7034,99.706,99.7093,99.71,99.695,ORDER,13463751766611465295,1,99.6,4554
3392390148,99.68,99.71,428,17126,99.7034,99.706,99.7093,99.71,99.695,ORDER,7838236208821979256,0,100.05,4564
3392396903,99.68,99.71,428,17126,99.7034,99.706,99.7093,99.71,99.695,CANCEL,15680762541254794154,0,0,0
3392403429,99.68,99.96,428,514,99.8293,99.8267,99.8328,99.8454,99.82,ORDER,9876446926063161688,0,99.69,16714
3392410970,99.68,99.69,428,16714,99.6878,99.6887,99.6898,99.69,99.685,TRADE,1822443322566340252,1,99.69,205
3475938255,99.68,99.69,428,16509,99.6878,99.6886,99.6897,99.69,99.685,CANCEL,9876446926063161688,0,0,0
3475978603,99.68,99.96,428,514,99.8293,99.8267,99.8328,99.8454,99.82,TRADE,7481962308621329278,0,99.68,428
3475987714,99.67,99.96,512,514,99.815,99.815,99.8153,99.8156,99.815,ORDER,7481962308621329278,0,99.68,16081
3475996495,99.67,99.68,512,16081,99.6776,99.6785,99.6797,99.68,99.675,TRADE,992980617507950274,1,99.68,209
3491936917,99.67,99.68,512,15872,99.6776,99.6785,99.6797,99.68,99.675,CANCEL,10402404796484355492,0,0,0
3491954437,99.67,99.68,512,15872,99.6776,99.6785,99.6797,99.68,99.675,CANCEL,17477831399578282308,0,0,0
3491973670,99.67,99.68,512,15872,99.6776,99.6785,99.6797,99.68,99.675,ORDER,2452768526073967231,0,100.07,4352
3491982630,99.67,99.68,512,15872,99.6776,99.6785,99.6797,99.68,99.675,CANCEL,15593294278023818702,0,0,0
3492001650,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,CANCEL,6349963366686373851,0,0,0
3492009379,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,ORDER,12869375156380074983,1,99.58,4271
3492017130,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,CANCEL,10178093323412818433,0,0,0
3492024197,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,ORDER,6409890314662262352,0,100.03,1071
3492031634,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,CANCEL,305081247745164888,0,0,0
3492038697,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,ORDER,11694452041928780598,1,99.62,586
3492055610,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,CANCEL,13719416268807931692,0,0,0
3492062889,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,ORDER,89426577812891116,0,100.04,3231
3492070270,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,CANCEL,144083194850754929,0,0,0
3492077181,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,ORDER,17508046957619373048,0,100.02,416
3492084511,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,CANCEL,5911761139092330394,0,0,0
3492091394,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,ORDER,17025398852439703253,0,100.01,501
3492098664,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,CANCEL,6034929665765065105,0,0,0
3492105898,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,CANCEL,11217132125494766328,0,0,0
3492112734,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,ORDER,11747031851208570855,0,100.06,4171
3492119985,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,CANCEL,13463751766611465295,0,0,0
3492126877,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,ORDER,8074159336720433038,1,99.6,2189
3492134350,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,CANCEL,8275495261392903435,0,0,0
3492141376,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,CANCEL,7047930482481150084,0,0,0
3492148243,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,ORDER,9581217472835361274,1,99.61,962
3492155672,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,CANCEL,17808457183522702190,0,0,0
3492174213,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,CANCEL,414766893514813943,0,0,0
3492181410,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,ORDER,12352772977318739599,1,99.63,514
3492189093,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,CANCEL,1680990334392814710,0,0,0
3492196181,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,ORDER,11146511861045483398,1,99.54,7281
3492203772,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,ORDER,11406363466659724450,1,99.52,10593
3492211444,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,ORDER,14598320790021057729,0,100.11,9525
3492219006,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,ORDER,4655368634135131735,0,100.12,6624
3492226493,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,ORDER,10311164016637053228,1,99.53,8697
3492234207,99.66,99.68,545,15872,99.6752,99.6769,99.6793,99.68,99.67,TRADE,13361057862455556003,1,99.68,215
3511936112,99.66,99.68,545,15657,99.6752,99.6769,99.6793,99.68,99.67,CANCEL,7481962308621329278,0,0,0
3531899401,99.66,99.98,545,497,99.8093,99.8164,99.8126,99.8053,99.82,TRADE,15101794989266779828,0,99.66,545
3531917650,99.65,99.98,472,497,99.815,99.8188,99.8193,99.8235,99.815,TRADE,15101794989266779828,0,99.65,472
3531925405,99.64,99.98,484,497,99.81,99.81,99.8123,99.8145,99.81,ORDER,15101794989266779828,0,99.65,14855
3579939734,99.64,99.65,484,14855,99.6477,99.6485,99.6497,99.65,99.645,CANCEL,15101794989266779828,0,0,0
3587950571,99.64,99.98,484,497,99.81,99.81,99.8123,99.8145,99.81,TRADE,4300129854721548193,0,99.64,484
3587966661,99.63,99.98,514,497,99.7933,99.805,99.8021,99.7991,99.805,TRADE,4300129854721548193,0,99.63,514
3587974808,99.62,99.98,586,497,99.788,99.7922,99.7852,99.7706,99.8,ORDER,4300129854721548193,0,99.63,13642
3615937121,99.62,99.63,586,13642,99.6274,99.6283,99.6296,99.63,99.625,ORDER,17848470531663083646,1,99.61,546
3615955218,99.62,99.63,586,13642,99.6274,99.6283,99.6296,99.63,99.625,ORDER,10974153111127179437,0,100.06,5136
3615964259,99.62,99.63,586,13642,99.6274,99.6283,99.6296,99.63,99.625,CANCEL,9028943825295044792,0,0,0
3615972372,99.62,99.63,586,13642,99.6274,99.6283,99.6296,99.63,99.625,ORDER,7552328536382541168,1,99.59,2943
3615980125,99.62,99.63,586,13642,99.6274,99.6283,99.6296,99.63,99.625,ORDER,9438780528917835322,0,100.03,2449
3615999998,99.62,99.63,586,13642,99.6274,99.6283,99.6296,99.63,99.625,CANCEL,14598320790021057729,0,0,0
3616028587,99.62,99.63,586,13642,99.6274,99.6283,99.6296,99.63,99.625,CANCEL,4655368634135131735,0,0,0
3616036125,99.62,99.63,586,13642,99.6274,99.6283,99.6296,99.63,99.625,CANCEL,16832894243671738737,0,0,0
3616043113,99.62,99.63,586,13642,99.6274,99.6283,99.6296,99.63,99.625,ORDER,12218466246643003232,1,99.56,5875
3616050679,99.62,99.63,586,13642,99.6274,99.6283,99.6296,99.63,99.625,ORDER,27268332324744983,0,100.04,2423
3616058013,99.62,99.63,586,13642,99.6274,99.6283,99.6296,99.63,99.625,ORDER,13903539038330746297,0,100.01,1104
3616078075,99.62,99.63,586,13642,99.6274,99.6283,99.6296,99.63,99.625,ORDER,3029100025680786044,0,100.02,2301
3616085213,99.62,99.63,586,13642,99.6274,99.6283,99.6296,99.63,99.625,TRADE,13518101301875249367,1,99.63,499
3616104041,99.62,99.63,586,13143,99.6274,99.6283,99.6296,99.63,99.625,ORDER,14830877779579384513,0,99.96,542
3616111659,99.62,99.63,586,13143,99.6274,99.6283,99.6296,99.63,99.625,ORDER,9918912027344182938,0,99.97,414
3616119153,99.62,99.63,586,13143,99.6274,99.6283,99.6296,99.63,99.625,TRADE,3905116302134550264,1,99.63,481
3616126540,99.62,99.63,586,12662,99.6274,99.6282,99.6296,99.63,99.625,TRADE,17221477315848090332,1,99.63,234
3663939299,99.62,99.63,586,12428,99.6274,99.6282,99.6295,99.63,99.625,TRADE,16661001969188621637,1,99.63,169
3675889029,99.62,99.63,586,12259,99.6274,99.6282,99.6295,99.63,99.625,ORDER,15760821464889210412,0,100.07,6850
3698270553,99.62,99.63,586,12259,99.6274,99.6282,99.6295,99.63,99.625,CANCEL,209701058222375222,0,0,0
3698288638,99.62,99.63,586,12259,99.6274,99.6282,99.6295,99.63,99.625,CANCEL,17352491149476869929,0,0,0
3698296671,99.62,99.63,586,12259,99.6274,99.6282,99.6295,99.63,99.625,CANCEL,594537500567146646,0,0,0
3698304188,99.62,99.63,586,12259,99.6274,99.6282,99.6295,99.63,99.625,CANCEL,8886786561613072606,0,0,0
3698311926,99.62,99.63,586,12259,99.6274,99.6282,99.6295,99.63,99.625,CANCEL,17949673737537528395,0,0,0
3698319482,99.62,99.63,586,12259,99.6274,99.6282,99.6295,99.63,99.625,CANCEL,14102435227699836629,0,0,0
3698326820,99.62,99.63,586,12259,99.6274,99.6282,99.6295,99.63,99.625,CANCEL,9581217472835361274,0,0,0
3698334155,99.62,99.63,586,12259,99.6274,99.6282,99.6295,99.63,99.625,CANCEL,17848470531663083646,0,0,0
3698341427,99.62,99.63,586,12259,99.6274,99.6282,99.6295,99.63,99.625,ORDER,2957146341061024772,1,99.61,473
3698349482,99.62,99.63,586,12259,99.6274,99.6282,99.6295,99.63,99.625,CANCEL,14830877779579384513,0,0,0
3698356723,99.62,99.63,586,12259,99.6274,99.6282,99.6295,99.63,99.625,ORDER,474268738755030587,0,99.96,350
3698364510,99.62,99.63,586,12259,99.6274,99.6282,99.6295,99.63,99.625,CANCEL,9331158690057364313,0,0,0
3698371897,99.62,99.63,586,12259,99.6274,99.6282,99.6295,99.63,99.625,ORDER,16906084025456002080,1,99.55,6498
3698379897,99.62,99.63,586,12259,99.6274,99.6282,99.6295,99.63,99.625,ORDER,2830011427472739360,0,100.02,4760
3698388002,99.62,99.63,586,12259,99.6274,99.6282,99.6295,99.63,99.625,ORDER,15233347033646200551,0,100.01,3536
3698396065,99.62,99.63,586,12259,99.6274,99.6282,99.6295,99.63,99.625,ORDER,17686732952796528898,0,100.05,4925
3698403850,99.62,99.63,586,12259,99.6274,99.6282,99.6295,99.63,99.625,ORDER,9122525064939264594,0,99.98,1251
3698411714,99.62,99.63,586,12259,99.6274,99.6282,99.6295,99.63,99.625,ORDER,4959398569631842624,0,100,2432
3698419714,99.62,99.63,586,12259,99.6274,99.6282,99.6295,99.63,99.625,ORDER,1466153679771935777,0,99.99,1943
3698427707,99.62,99.63,586,12259,99.6274,99.6282,99.6295,99.63,99.625,ORDER,9966861651526357443,1,99.51,10929
3698435585,99.62,99.63,586,12259,99.6274,99.6282,99.6295,99.63,99.625,TRADE,16145725575510550010,1,99.63,477
3698443278,99.62,99.63,586,11782,99.6273,99.6282,99.6295,99.63,99.625,TRADE,3450622692559486064,1,99.63,587
3698450732,99.62,99.63,586,11195,99.6273,99.6281,99.6295,99.63,99.625,ORDER,7059850264984819098,0,99.95,571
3698458386,99.62,99.63,586,11195,99.6273,99.6281,99.6295,99.63,99.625,ORDER,4195345749995554314,0,99.93,530
3698465914,99.62,99.63,586,11195,99.6273,99.6281,99.6295,99.63,99.625,ORDER,1555179943935679690,0,99.94,336
3698480888,99.62,99.63,586,11195,99.6273,99.6281,99.6295,99.63,99.625,TRADE,13666765034811992064,1,99.63,580
3698488701,99.62,99.63,586,10615,99.6272,99.6281,99.6295,99.63,99.625,CANCEL,4300129854721548193,0,0,0
3698496293,99.62,99.93,586,530,99.775,99.7717,99.7672,99.7595,99.775,TRADE,14247063044311971570,0,99.62,586
3698503791,99.61,99.93,473,530,99.7807,99.7773,99.7791,99.7881,99.77,TRADE,14247063044311971570,0,99.61,473
3698511291,99.6,99.93,2189,530,99.732,99.71,99.6643,99.6183,99.765,TRADE,14247063044311971570,0,99.6,2189
3698519016,99.59,99.93,2943,530,99.7136,99.6916,99.6419,99.6007,99.76,TRADE,14247063044311971570,0,99.59,2943
3698526413,99.58,99.93,4271,530,99.6967,99.6715,99.6186,99.5853,99.755,TRADE,14247063044311971570,0,99.58,4271
3698533953,99.57,99.93,5333,530,99.6852,99.6562,99.6025,99.5735,99.75,TRADE,14247063044311971570,0,99.57,1966
3698541726,99.57,99.93,3367,530,99.7009,99.6722,99.619,99.5787,99.75,TRADE,12773293160101266149,0,99.57,3367
3698549183,99.56,99.93,5875,530,99.6738,99.646,99.5906,99.563,99.745,TRADE,12773293160101266149,0,99.56,5875
3698556611,99.55,99.93,6498,530,99.6669,99.6349,99.5787,99.5525,99.74,TRADE,12773293160101266149,0,99.55,3186
3698564098,99.55,99.93,3312,530,99.6882,99.6593,99.6024,99.5595,99.74,TRADE,16985154697238544126,1,99.93,206
3698571592,99.55,99.93,3312,324,99.664,99.6412,99.5839,99.5536,99.74,TRADE,4417121438359946387,0,99.55,3312
3698579028,99.54,99.93,7281,324,99.6336,99.6082,99.5566,99.5408,99.735,TRADE,4417121438359946387,0,99.54,7281
3698586267,99.53,99.93,8697,324,99.6223,99.5949,99.5444,99.5306,99.73,TRADE,4417121438359946387,0,99.53,1666
3707937031,99.53,99.93,7031,324,99.626,99.6013,99.5476,99.5308,99.73,TRADE,3504467675813397320,1,99.93,209
3735360657,99.53,99.93,7031,115,99.5996,99.573,99.5364,99.5301,99.73,CANCEL,9918912027344182938,0,0,0
3735383805,99.53,99.93,7031,115,99.5996,99.573,99.5364,99.5301,99.73,CANCEL,9122525064939264594,0,0,0
3735391815,99.53,99.93,7031,115,99.5996,99.573,99.5364,99.5301,99.73,CANCEL,8264798879240177793,0,0,0
3735399327,99.53,99.93,7031,115,99.5996,99.573,99.5364,99.5301,99.73,CANCEL,17686732952796528898,0,0,0
3735406529,99.53,99.93,7031,115,99.5996,99.573,99.5364,99.5301,99.73,CANCEL,7838236208821979256,0,0,0
3735413911,99.53,99.93,7031,115,99.5996,99.573,99.5364,99.5301,99.73,CANCEL,7059850264984819098,0,0,0
3735420961,99.53,99.93,7031,115,99.5996,99.573,99.5364,99.5301,99.73,CANCEL,11406363466659724450,0,0,0
3735428011,99.53,99.93,7031,115,99.5996,99.573,99.5364,99.5301,99.73,CANCEL,3029100025680786044,0,0,0
3735435168,99.53,99.93,7031,115,99.5996,99.573,99.5364,99.5301,99.73,CANCEL,2830011427472739360,0,0,0
3735442112,99.53,99.93,7031,115,99.5996,99.573,99.5364,99.5301,99.73,CANCEL,17508046957619373048,0,0,0
3735449266,99.53,99.93,7031,115,99.5996,99.573,99.5364,99.5301,99.73,CANCEL,15233347033646200551,0,0,0
3735456155,99.53,99.93,7031,115,99.5996,99.573,99.5364,99.5301,99.73,CANCEL,13903539038330746297,0,0,0
3735463132,99.53,99.93,7031,115,99.5996,99.573,99.5364,99.5301,99.73,CANCEL,17025398852439703253,0,0,0
3735470064,99.53,99.93,7031,115,99.5996,99.573,99.5364,99.5301,99.73,CANCEL,9966861651526357443,0,0,0
3735476994,99.53,99.93,7031,115,99.5996,99.573,99.5364,99.5301,99.73,CANCEL,474268738755030587,0,0,0
3735483910,99.53,99.93,7031,115,99.5996,99.573,99.5364,99.5301,99.73,CANCEL,4195345749995554314,0,0,0
3735490871,99.53,99.94,7031,336,99.6284,99.6031,99.5487,99.5309,99.735,CANCEL,1555179943935679690,0,0,0
3735498228,99.53,99.99,7031,2472,99.7169,99.7008,99.6497,99.5806,99.76,CANCEL,15760821464889210412,0,0,0
3735505587,99.53,99.99,7031,2472,99.7169,99.7008,99.6497,99.5806,99.76,CANCEL,2452768526073967231,0,0,0
3735512768,99.53,99.99,7031,2472,99.7169,99.7008,99.6497,99.5806,99.76,CANCEL,27268332324744983,0,0,0
3735519873,99.53,99.99,7031,2472,99.7169,99.7008,99.6497,99.5806,99.76,CANCEL,89426577812891116,0,0,0
3735526982,99.53,99.99,7031,2472,99.7169,99.7008,99.6497,99.5806,99.76,CANCEL,9438780528917835322,0,0,0
3735534146,99.53,99.99,7031,2472,99.7169,99.7008,99.6497,99.5806,99.76,CANCEL,6409890314662262352,0,0,0
3735546797,99.53,99.99,7031,2472,99.7169,99.7008,99.6497,99.5806,99.76,CANCEL,10974153111127179437,0,0,0
3735565537,99.53,99.99,7031,2472,99.7169,99.7008,99.6497,99.5806,99.76,CANCEL,11747031851208570855,0,0,0
3735572609,99.53,99.99,7031,2472,99.7169,99.7008,99.6497,99.5806,99.76,CANCEL,1466153679771935777,0,0,0
3735579484,99.53,99.99,7031,529,99.6663,99.6298,99.5622,99.5326,99.76,CANCEL,5215590964093447196,0,0,0
3735599384,99.53,100,7031,2867,99.7294,99.7132,99.6661,99.597,99.765,CANCEL,4959398569631842624,0,0,0
3735606148,99.53,100,7031,435,99.6565,99.6213,99.5574,99.5318,99.765,CANCEL,11129826022924462734,0,0,0
3735612583,99.53,0,7031,0,99.53,99.53,99.53,99.53,49.765,CANCEL,10311164016637053228,0,0,0
3735618726,0,0,0,0,-nan,-nan,-nan,-nan,0,ORDER,11958690807809320447,1,99.09,8132
3735624001,99.09,0,8132,0,99.09,99.09,99.09,99.09,49.545,ORDER,17743611487327855930,1,99.11,8781
3735630262,99.11,0,8781,0,99.11,99.11,99.11,99.11,49.555,ORDER,13944036512796736810,1,99.12,6308
3735636636,99.12,0,6308,0,99.12,99.12,99.12,99.12,49.56,ORDER,15037639181826288533,1,99.13,5419
3735642642,99.13,0,5419,0,99.13,99.13,99.13,99.13,49.565,ORDER,7581591393396563710,1,99.21,340
3735649209,99.21,0,340,0,99.21,99.21,99.21,99.21,49.605,ORDER,7786497949271238140,0,99.62,1620
3735655661,99.21,99.62,340,1620,99.4753,99.4928,99.5489,99.6027,99.415,ORDER,9452102572988298720,0,99.61,461
3735662734,99.21,99.61,340,461,99.4254,99.4254,99.4402,99.4691,99.41,ORDER,7096615466070605907,1,99.16,3787
3735669838,99.21,99.61,340,461,99.4254,99.4254,99.4402,99.4691,99.41,ORDER,7753335405940104252,0,99.6,510
3735676903,99.21,99.6,340,510,99.42,99.4245,99.444,99.48,99.405,ORDER,17102718730967444479,1,99.17,2813
3735683966,99.21,99.6,340,510,99.42,99.4245,99.444,99.48,99.405,ORDER,13862955615304756236,1,99.2,572
3735690877,99.21,99.6,340,510,99.42,99.4245,99.444,99.48,99.405,ORDER,14399053959259008865,1,99.22,511
3735697726,99.22,99.6,511,510,99.41,99.41,99.4098,99.4096,99.41,ORDER,2345706347994241790,0,99.59,333
3735704596,99.22,99.59,511,333,99.3908,99.3865,99.366,99.3303,99.405,ORDER,13151789443784483612,0,99.65,5426
3735711519,99.22,99.59,511,333,99.3908,99.3865,99.366,99.3303,99.405,ORDER,15885258840434543137,1,99.15,3666
3735718271,99.22,99.59,511,333,99.3908,99.3865,99.366,99.3303,99.405,ORDER,7014767147257772710,0,99.57,462
3735725156,99.22,99.57,511,462,99.395,99.3909,99.3862,99.3774,99.395,ORDER,16243867092454104704,0,99.58,522
3735734666,99.22,99.57,511,462,99.395,99.3909,99.3862,99.3774,99.395,ORDER,9629751630059906769,1,99.14,3585
3735741850,99.22,99.57,511,462,99.395,99.3909,99.3862,99.3774,99.395,ORDER,1481417694451471358,1,99.23,558
3735748852,99.23,99.57,558,462,99.3887,99.3923,99.384,99.3683,99.4,ORDER,16780641785683831196,1,99.18,1026
3735755692,99.23,99.57,558,462,99.3887,99.3923,99.384,99.3683,99.4,ORDER,14221184964471351156,0,99.63,2957
3735762644,99.23,99.57,558,462,99.3887,99.3923,99.384,99.3683,99.4,ORDER,18173432816852712195,0,99.64,2920
3735769463,99.23,99.57,558,462,99.3887,99.3923,99.384,99.3683,99.4,ORDER,801721176938052730,0,99.66,5249
3735776401,99.23,99.57,558,462,99.3887,99.3923,99.384,99.3683,99.4,ORDER,7949320892347442218,0,99.68,7940
3735783279,99.23,99.57,558,462,99.3887,99.3923,99.384,99.3683,99.4,ORDER,16288449210192899165,0,99.69,9182
3735790108,99.23,99.57,558,462,99.3887,99.3923,99.384,99.3683,99.4,ORDER,10352791014109086790,1,99.1,11230
3735797100,99.23,99.57,558,462,99.3887,99.3923,99.384,99.3683,99.4,ORDER,4411058605292415917,0,99.7,10605
3735803843,99.23,99.57,558,462,99.3887,99.3923,99.384,99.3683,99.4,ORDER,15740394814532457897,1,99.19,433
3735810745,99.23,99.57,558,462,99.3887,99.3923,99.384,99.3683,99.4,ORDER,11281493782686623599,0,99.67,6248
3735817452,99.23,99.57,558,462,99.3887,99.3923,99.384,99.3683,99.4,ORDER,2137463679838737212,0,99.71,8511
3759957723,99.23,99.57,558,462,99.3887,99.3923,99.384,99.3683,99.4,TRADE,3783272097626689336,1,99.57,197
3773625471,99.23,99.57,558,265,99.3757,99.3695,99.3395,99.2926,99.4,ORDER,493292852213945929,1,99.11,15421
3773643975,99.23,99.57,558,265,99.3757,99.3695,99.3395,99.2926,99.4,ORDER,3704433788456648063,1,99.12,12183
3773657731,99.23,99.57,558,265,99.3757,99.3695,99.3395,99.2926,99.4,ORDER,18358440896002072968,1,99.13,10077
3773665717,99.23,99.57,558,265,99.3757,99.3695,99.3395,99.2926,99.4,ORDER,5475408076300773222,1,99.21,459
3773673642,99.23,99.57,558,265,99.3757,99.3695,99.3395,99.2926,99.4,ORDER,5333360799025681105,1,99.14,6515
3773681549,99.23,99.57,558,265,99.3757,99.3695,99.3395,99.2926,99.4,ORDER,17851849323244535764,1,99.23,492
3773689169,99.23,99.57,1050,265,99.3575,99.3433,99.2985,99.2504,99.4,ORDER,8422166839143109685,1,99.24,559
3773697038,99.24,99.57,559,265,99.3814,99.3754,99.3461,99.3006,99.405,ORDER,16311303321036442142,1,99.17,4015
3773704872,99.24,99.57,559,265,99.3814,99.3754,99.3461,99.3006,99.405,ORDER,13437228160731104936,1,99.2,1615
3773712571,99.24,99.57,559,265,99.3814,99.3754,99.3461,99.3006,99.405,ORDER,13932814214176043228,1,99.22,493
3773720268,99.24,99.57,559,265,99.3814,99.3754,99.3461,99.3006,99.405,ORDER,9345820745918168721,0,99.59,418
3773728034,99.24,99.57,559,265,99.3814,99.3754,99.3461,99.3006,99.405,ORDER,2505078261741453794,0,99.65,6940
3773735786,99.24,99.57,559,265,99.3814,99.3754,99.3461,99.3006,99.405,ORDER,16501789787706595932,1,99.15,4486
3773743395,99.24,99.57,559,265,99.3814,99.3754,99.3461,99.3006,99.405,ORDER,2161735211414421831,0,99.57,568
3773751140,99.24,99.57,559,833,99.4147,99.4212,99.4375,99.4675,99.405,ORDER,13558881436501131992,0,99.58,528
3773759147,99.24,99.57,559,833,99.4147,99.4212,99.4375,99.4675,99.405,ORDER,12902742954490419970,0,99.55,503
3773766957,99.24,99.55,559,503,99.3847,99.3916,99.3868,99.3787,99.395,ORDER,3737303152281168119,1,99.16,5606
3773774868,99.24,99.55,559,503,99.3847,99.3916,99.3868,99.3787,99.395,ORDER,14929040565555884220,0,99.6,1503
3773794213,99.24,99.55,559,503,99.3847,99.3916,99.3868,99.3787,99.395,ORDER,14120800898927137610,0,99.61,2228
3773801806,99.24,99.55,559,503,99.3847,99.3916,99.3868,99.3787,99.395,ORDER,5966263776569092390,0,99.66,6538
3773809476,99.24,99.55,559,503,99.3847,99.3916,99.3868,99.3787,99.395,ORDER,353437405018359924,0,99.62,3510
